Year,Month,Day,Hour,Minute,Temperature,Dew Point,DHI,DNI,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Wind Speed,
2017,1,3,15,45,8.9,5,59,553,173,76.37,78.07000000000001,0.13,999,1.8,N/A
2017,1,3,16,0,8.4,5,54,0,54,78.99,80.3,0.13,999,1.7000000000000002,N/A
2017,1,3,16,15,8,5,37,0,37,81.16,82.60000000000001,0.13,999,1.8,N/A
2017,1,3,16,30,7.7,5,23,0,23,82.83,84.97,0.13,999,1.8,N/A
2017,1,3,16,45,7.4,4.7,10,0,10,83.28,87.35000000000001,0.13,999,1.8,N/A
2017,1,3,17,0,7.1000000000000005,4.7,0,0,0,85,89.65,0.13,999,1.9000000000000001,N/A
2017,1,3,17,15,6.9,4.7,0,0,0,86.17,92.76,0.13,999,1.9000000000000001,N/A
2017,1,3,17,30,6.800000000000001,4.7,0,0,0,86.77,95.41,0.13,999,1.9000000000000001,N/A
2017,1,3,17,45,6.7,4.9,0,0,0,88.2,98.11,0.13,999,1.9000000000000001,N/A
2017,1,3,18,0,6.6000000000000005,4.9,0,0,0,88.8,100.86,0.13,999,1.9000000000000001,N/A
2017,1,3,18,15,6.5,4.9,0,0,0,89.41,103.64,0.13,999,1.9000000000000001,N/A
2017,1,3,18,30,6.5,4.9,0,0,0,89.41,106.46000000000001,0.13,999,1.9000000000000001,N/A
2017,1,3,18,45,6.4,5,0,0,0,90.62,109.31,0.13,999,1.9000000000000001,N/A
2017,1,3,19,0,6.300000000000001,5,0,0,0,91.34,112.18,0.13,1000,1.9000000000000001,N/A
2017,1,3,19,15,6.300000000000001,5,0,0,0,91.34,115.07000000000001,0.13,1000,1.9000000000000001,N/A
2017,1,3,19,30,6.300000000000001,5,0,0,0,91.34,117.99000000000001,0.13,1000,1.9000000000000001,N/A
2017,1,3,19,45,6.2,5,0,0,0,92.28,120.92,0.13,1000,1.9000000000000001,N/A
2017,1,3,20,0,6.2,5,0,0,0,92.28,123.86,0.13,1000,1.8,N/A
2017,1,3,20,15,6.1000000000000005,5,0,0,0,92.92,126.81,0.13,1000,1.8,N/A
2017,1,3,20,30,6.1000000000000005,5,0,0,0,92.92,129.76,0.13,1000,1.8,N/A
2017,1,3,20,45,6.1000000000000005,5.1000000000000005,0,0,0,93.38,132.71,0.13,1000,1.8,N/A
2017,1,3,21,0,6.1000000000000005,5.1000000000000005,0,0,0,93.38,135.65,0.13,1000,1.8,N/A
2017,1,3,21,15,6.1000000000000005,5.1000000000000005,0,0,0,93.38,138.58,0.13,1000,1.8,N/A
2017,1,3,21,30,6,5.1000000000000005,0,0,0,94.02,141.49,0.13,1000,1.8,N/A
2017,1,3,21,45,6,5.1000000000000005,0,0,0,94.22,144.36,0.13,1000,1.8,N/A
2017,1,3,22,0,6,5.1000000000000005,0,0,0,94.22,147.20000000000002,0.13,1000,1.8,N/A
2017,1,3,22,15,5.9,5.1000000000000005,0,0,0,94.87,149.97,0.13,1000,1.8,N/A
2017,1,3,22,30,5.9,5.1000000000000005,0,0,0,94.87,152.67000000000002,0.13,1000,1.8,N/A
2017,1,3,22,45,5.800000000000001,5.1000000000000005,0,0,0,95.07000000000001,155.25,0.13,1000,1.8,N/A
2017,1,3,23,0,5.7,5.1000000000000005,0,0,0,95.73,157.67000000000002,0.13,1000,1.8,N/A
2017,1,3,23,15,5.7,5.1000000000000005,0,0,0,95.63,159.88,0.13,999,1.8,N/A
2017,1,3,23,30,5.7,5.1000000000000005,0,0,0,95.63,161.79,0.13,999,1.8,N/A
2017,1,3,23,45,5.6000000000000005,5,0,0,0,95.99000000000001,163.31,0.13,999,1.8,N/A
2017,1,4,0,0,5.6000000000000005,5,0,0,0,95.99000000000001,164.3,0.13,999,1.9000000000000001,N/A
2017,1,4,0,15,5.6000000000000005,5,0,0,0,95.99000000000001,164.68,0.13,999,1.9000000000000001,N/A
2017,1,4,0,30,5.5,5,0,0,0,96.66,164.38,0.13,999,1.9000000000000001,N/A
2017,1,4,0,45,5.5,5,0,0,0,96.5,163.46,0.13,999,1.9000000000000001,N/A
2017,1,4,1,0,5.4,5,0,0,0,97.17,162,0.13,999,1.9000000000000001,N/A
2017,1,4,1,15,5.4,5,0,0,0,97.17,160.13,0.13,999,1.9000000000000001,N/A
2017,1,4,1,30,5.4,5,0,0,0,97.17,157.95000000000002,0.13,999,1.9000000000000001,N/A
2017,1,4,1,45,5.4,5,0,0,0,97.17,155.54,0.13,999,1.9000000000000001,N/A
2017,1,4,2,0,5.300000000000001,5,0,0,0,97.72,152.98,0.13,999,1.9000000000000001,N/A
2017,1,4,2,15,5.300000000000001,5,0,0,0,97.72,150.3,0.13,999,1.9000000000000001,N/A
2017,1,4,2,30,5.2,5,0,0,0,98.3,147.53,0.13,998,1.9000000000000001,N/A
2017,1,4,2,45,5.2,4.9,0,0,0,97.96000000000001,144.70000000000002,0.13,998,1.9000000000000001,N/A
2017,1,4,3,0,5.1000000000000005,4.9,0,0,0,98.65,141.83,0.13,998,1.9000000000000001,N/A
2017,1,4,3,15,5.1000000000000005,4.9,0,0,0,98.65,138.92000000000002,0.13,998,1.9000000000000001,N/A
2017,1,4,3,30,5.1000000000000005,4.9,0,0,0,98.65,136,0.13,998,1.9000000000000001,N/A
2017,1,4,3,45,5,4.9,0,0,0,99.06,133.05,0.13,998,1.9000000000000001,N/A
2017,1,4,4,0,5,4.9,0,0,0,99.06,130.1,0.13,998,1.9000000000000001,N/A
2017,1,4,4,15,5,4.9,0,0,0,99.06,127.15,0.13,998,1.9000000000000001,N/A
2017,1,4,4,30,5,4.9,0,0,0,99.06,124.2,0.13,998,1.9000000000000001,N/A
2017,1,4,4,45,4.9,4.800000000000001,0,0,0,99.52,121.26,0.13,998,1.9000000000000001,N/A
2017,1,4,5,0,4.9,4.800000000000001,0,0,0,99.52,118.33,0.13,998,1.9000000000000001,N/A
2017,1,4,5,15,4.9,4.800000000000001,0,0,0,99.52,115.41,0.13,998,1.9000000000000001,N/A
2017,1,4,5,30,4.800000000000001,4.800000000000001,0,0,0,100,112.51,0.13,998,1.9000000000000001,N/A
2017,1,4,5,45,4.800000000000001,4.800000000000001,0,0,0,99.9,109.63,0.13,998,1.9000000000000001,N/A
2017,1,4,6,0,4.7,4.7,0,0,0,100,106.78,0.13,998,1.9000000000000001,N/A
2017,1,4,6,15,4.7,4.7,0,0,0,100,103.96000000000001,0.13,998,1.9000000000000001,N/A
2017,1,4,6,30,4.7,4.7,0,0,0,100,101.17,0.13,998,1.9000000000000001,N/A
2017,1,4,6,45,4.7,4.7,0,0,0,100,98.41,0.13,998,2,N/A
2017,1,4,7,0,4.7,4.7,0,0,0,100,95.7,0.13,998,2,N/A
2017,1,4,7,15,5.2,4.800000000000001,0,0,0,97.19,93.04,0.13,998,2.1,N/A
2017,1,4,7,30,5.7,4.800000000000001,0,0,0,93.88,89.88,0.13,998,2.3000000000000003,N/A
2017,1,4,7,45,6.2,5.5,19,131,24,95.23,87.60000000000001,0.13,998,2.4000000000000004,N/A
2017,1,4,8,0,6.7,5.5,32,255,53,92.02,85.21000000000001,0.13,998,2.5,N/A
2017,1,4,8,15,7.1000000000000005,5.5,43,358,88,89.53,82.84,0.13,998,2.7,N/A
2017,1,4,8,30,7.5,5.5,8,0,8,87.12,80.52,0.13,998,2.9000000000000004,N/A
2017,1,4,8,45,7.9,6.1000000000000005,11,0,11,88.27,78.28,0.13,998,3.1,N/A
2017,1,4,9,0,8.3,6.1000000000000005,14,0,14,85.91,76.13,0.13,998,3.3000000000000003,N/A
2017,1,4,9,15,8.6,6.1000000000000005,16,0,16,84.19,74.07000000000001,0.13,998,3.3000000000000003,N/A
2017,1,4,9,30,8.9,6.1000000000000005,19,0,19,82.5,72.12,0.13,998,3.4000000000000004,N/A
2017,1,4,9,45,9.200000000000001,6.6000000000000005,22,0,22,83.52,70.29,0.13,998,3.4000000000000004,N/A
2017,1,4,10,0,9.5,6.6000000000000005,151,68,175,81.86,68.58,0.13,998,3.5,N/A
2017,1,4,10,15,9.8,6.6000000000000005,166,91,201,80.23,67.02,0.13,998,3.5,N/A
2017,1,4,10,30,10,6.6000000000000005,173,66,200,79.16,65.61,0.13,998,3.6,N/A
2017,1,4,10,45,10.3,6.9,183,67,212,79.29,64.36,0.13,998,3.6,N/A
2017,1,4,11,0,10.5,6.9,179,34,195,78.17,63.27,0.13,997,3.7,N/A
2017,1,4,11,15,10.700000000000001,6.9,205,114,258,77.13,62.370000000000005,0.13,997,3.8000000000000003,N/A
2017,1,4,11,30,10.9,6.9,176,17,184,76.12,61.660000000000004,0.13,997,3.8000000000000003,N/A
2017,1,4,11,45,11.200000000000001,7.2,208,67,240,76.22,61.14,0.13,997,3.9000000000000004,N/A
2017,1,4,12,0,11.4,7.2,102,786,486,75.22,60.81,0.13,997,3.9000000000000004,N/A
2017,1,4,12,15,11.5,7.2,211,69,245,74.72,60.7,0.13,997,3.9000000000000004,N/A
2017,1,4,12,30,11.600000000000001,7.2,220,143,290,74.16,60.78,0.13,996,3.9000000000000004,N/A
2017,1,4,12,45,11.700000000000001,7.300000000000001,217,142,286,74.31,61.07,0.13,996,3.9000000000000004,N/A
2017,1,4,13,0,11.700000000000001,7.300000000000001,213,139,279,74.31,61.56,0.13,996,3.9000000000000004,N/A
2017,1,4,13,15,11.8,7.300000000000001,207,175,288,73.82000000000001,62.24,0.13,996,3.9000000000000004,N/A
2017,1,4,13,30,11.8,7.300000000000001,199,184,282,73.82000000000001,63.11,0.13,996,3.8000000000000003,N/A
2017,1,4,13,45,11.8,7.4,124,0,124,74.51,64.17,0.13,996,3.8000000000000003,N/A
2017,1,4,14,0,11.8,7.4,30,0,30,74.51,65.39,0.13,996,3.8000000000000003,N/A
2017,1,4,14,15,11.700000000000001,7.4,27,0,27,75,66.78,0.13,996,3.7,N/A
2017,1,4,14,30,11.700000000000001,7.4,51,0,51,75,68.32000000000001,0.13,996,3.6,N/A
2017,1,4,14,45,11.600000000000001,7.6000000000000005,36,0,36,76.58,70,0.13,995,3.5,N/A
2017,1,4,15,0,11.5,7.6000000000000005,20,0,20,77.08,71.81,0.13,995,3.4000000000000004,N/A
2017,1,4,15,15,11.100000000000001,7.6000000000000005,91,0,91,79.15,73.74,0.13,995,3.3000000000000003,N/A
2017,1,4,15,30,10.8,7.6000000000000005,75,0,75,80.73,75.78,0.13,995,3.2,N/A
2017,1,4,15,45,10.4,7.7,59,0,59,83.55,77.92,0.13,995,3,N/A
2017,1,4,16,0,10.100000000000001,7.7,45,0,45,85.24,80.15,0.13,995,2.9000000000000004,N/A
2017,1,4,16,15,9.9,7.7,31,0,31,86.38,82.46000000000001,0.13,995,3,N/A
2017,1,4,16,30,9.600000000000001,7.7,19,0,19,88.13,84.82000000000001,0.13,995,3.1,N/A
2017,1,4,16,45,9.4,7.9,21,133,28,90.38,87.21000000000001,0.13,995,3.1,N/A
2017,1,4,17,0,9.200000000000001,7.9,0,0,0,91.60000000000001,89.53,0.13,995,3.2,N/A
2017,1,4,17,15,9.3,7.9,0,0,0,90.98,92.61,0.13,995,3.3000000000000003,N/A
2017,1,4,17,30,9.4,7.9,0,0,0,90.38,95.26,0.13,995,3.5,N/A
2017,1,4,17,45,9.5,8.3,0,0,0,92.18,97.97,0.13,995,3.6,N/A
2017,1,4,18,0,9.600000000000001,8.3,0,0,0,91.56,100.71000000000001,0.13,995,3.8000000000000003,N/A
2017,1,4,18,15,9.600000000000001,8.3,0,0,0,91.56,103.49000000000001,0.13,995,3.8000000000000003,N/A
2017,1,4,18,30,9.700000000000001,8.3,0,0,0,90.95,106.31,0.13,995,3.9000000000000004,N/A
2017,1,4,18,45,9.700000000000001,8.5,0,0,0,92.13,109.16,0.13,995,3.9000000000000004,N/A
2017,1,4,19,0,9.8,8.5,0,0,0,91.52,112.03,0.13,995,4,N/A
2017,1,4,19,15,9.700000000000001,8.5,0,0,0,92.13,114.93,0.13,995,3.9000000000000004,N/A
2017,1,4,19,30,9.700000000000001,8.5,0,0,0,92.13,117.84,0.13,995,3.9000000000000004,N/A
2017,1,4,19,45,9.600000000000001,8.5,0,0,0,92.65,120.77,0.13,995,3.9000000000000004,N/A
2017,1,4,20,0,9.600000000000001,8.5,0,0,0,92.65,123.71000000000001,0.13,995,3.8000000000000003,N/A
2017,1,4,20,15,9.600000000000001,8.5,0,0,0,92.65,126.66,0.13,995,3.9000000000000004,N/A
2017,1,4,20,30,9.700000000000001,8.5,0,0,0,91.94,129.61,0.13,994,3.9000000000000004,N/A
2017,1,4,20,45,9.700000000000001,8.700000000000001,0,0,0,93.64,132.56,0.13,994,3.9000000000000004,N/A
2017,1,4,21,0,9.700000000000001,8.700000000000001,0,0,0,93.64,135.5,0.13,994,3.9000000000000004,N/A
2017,1,4,21,15,9.9,8.700000000000001,0,0,0,92.4,138.43,0.13,994,4.1000000000000005,N/A
2017,1,4,21,30,10,8.700000000000001,0,0,0,91.78,141.34,0.13,994,4.2,N/A
2017,1,4,21,45,10.100000000000001,9.200000000000001,0,0,0,94.01,144.22,0.13,994,4.3,N/A
2017,1,4,22,0,10.3,9.200000000000001,0,0,0,92.77,147.05,0.13,994,4.5,N/A
2017,1,4,22,15,10.4,9.200000000000001,0,0,0,92.15,149.82,0.13,994,4.6000000000000005,N/A
2017,1,4,22,30,10.4,9.200000000000001,0,0,0,92.06,152.52,0.13,993,4.6000000000000005,N/A
2017,1,4,22,45,10.5,9.5,0,0,0,93.59,155.1,0.13,993,4.7,N/A
2017,1,4,23,0,10.600000000000001,9.5,0,0,0,92.97,157.52,0.13,993,4.800000000000001,N/A
2017,1,4,23,15,10.700000000000001,9.5,0,0,0,92.35000000000001,159.73,0.13,993,4.9,N/A
2017,1,4,23,30,10.700000000000001,9.5,0,0,0,92.35000000000001,161.65,0.13,993,4.9,N/A
2017,1,4,23,45,10.8,9.700000000000001,0,0,0,92.94,163.17000000000002,0.13,992,5,N/A
2017,1,5,0,0,10.8,9.700000000000001,0,0,0,92.94,164.18,0.13,992,5,N/A
2017,1,5,0,15,10.9,9.700000000000001,0,0,0,92.32000000000001,164.57,0.13,992,5.1000000000000005,N/A
2017,1,5,0,30,10.9,9.700000000000001,0,0,0,92.32000000000001,164.29,0.13,992,5.2,N/A
2017,1,5,0,45,11,9.9,0,0,0,93.22,163.39000000000001,0.13,992,5.2,N/A
2017,1,5,1,0,11,9.9,0,0,0,93.13,161.95000000000002,0.13,991,5.300000000000001,N/A
2017,1,5,1,15,11,9.9,0,0,0,93.13,160.1,0.13,991,5.300000000000001,N/A
2017,1,5,1,30,11,9.9,0,0,0,93.13,157.93,0.13,991,5.300000000000001,N/A
2017,1,5,1,45,11,9.9,0,0,0,93.13,155.54,0.13,991,5.300000000000001,N/A
2017,1,5,2,0,11.4,10.3,0,0,0,93.23,152.99,0.12,991,5.9,N/A
2017,1,5,2,15,11.5,10.3,0,0,0,92.52,150.31,0.12,990,6,N/A
2017,1,5,2,30,11.700000000000001,10.3,0,0,0,91.31,147.55,0.12,990,6.1000000000000005,N/A
2017,1,5,2,45,11.8,10.9,0,0,0,94.10000000000001,144.73,0.12,990,6.2,N/A
2017,1,5,3,0,11.9,10.9,0,0,0,93.48,141.86,0.12,990,6.300000000000001,N/A
2017,1,5,3,15,12,10.9,0,0,0,92.87,138.95000000000002,0.12,990,6.4,N/A
2017,1,5,3,30,12.200000000000001,10.9,0,0,0,91.57000000000001,136.03,0.12,989,6.4,N/A
2017,1,5,3,45,12.3,11.3,0,0,0,93.88,133.08,0.12,989,6.4,N/A
2017,1,5,4,0,12.4,11.3,0,0,0,93.26,130.13,0.12,989,6.4,N/A
2017,1,5,4,15,12.4,11.3,0,0,0,93.26,127.18,0.12,989,6.300000000000001,N/A
2017,1,5,4,30,12.5,11.3,0,0,0,92.65,124.23,0.12,989,6.300000000000001,N/A
2017,1,5,4,45,12.5,11.700000000000001,0,0,0,94.60000000000001,121.29,0.12,989,6.300000000000001,N/A
2017,1,5,5,0,12.600000000000001,11.700000000000001,0,0,0,93.98,118.35000000000001,0.12,989,6.300000000000001,N/A
2017,1,5,5,15,12.600000000000001,11.700000000000001,0,0,0,93.98,115.44,0.12,989,6.2,N/A
2017,1,5,5,30,12.700000000000001,11.700000000000001,0,0,0,93.37,112.53,0.12,989,6.2,N/A
2017,1,5,5,45,12.700000000000001,11.8,0,0,0,93.98,109.65,0.12,989,6.2,N/A
2017,1,5,6,0,12.700000000000001,11.8,0,0,0,93.98,106.8,0.12,989,6.2,N/A
2017,1,5,6,15,12.700000000000001,11.8,0,0,0,93.98,103.98,0.12,989,6.1000000000000005,N/A
2017,1,5,6,30,12.700000000000001,11.8,0,0,0,93.98,101.18,0.12,989,6,N/A
2017,1,5,6,45,12.700000000000001,11.700000000000001,0,0,0,93.68,98.43,0.12,989,6,N/A
2017,1,5,7,0,12.700000000000001,11.700000000000001,0,0,0,93.68,95.72,0.12,989,5.9,N/A
2017,1,5,7,15,12.8,11.700000000000001,0,0,0,93.07000000000001,93.05,0.12,989,5.9,N/A
2017,1,5,7,30,12.9,11.700000000000001,0,0,0,92.46000000000001,89.9,0.12,989,5.9,N/A
2017,1,5,7,45,13,11.8,12,0,12,92.13,87.61,0.12,989,5.800000000000001,N/A
2017,1,5,8,0,13,11.8,5,0,5,92.13,85.21000000000001,0.12,989,5.800000000000001,N/A
2017,1,5,8,15,13.200000000000001,11.8,39,0,39,90.94,82.84,0.12,989,5.800000000000001,N/A
2017,1,5,8,30,13.3,11.8,9,0,9,90.35000000000001,80.51,0.12,989,5.800000000000001,N/A
2017,1,5,8,45,13.4,11.700000000000001,12,0,12,89.26,78.26,0.12,989,5.800000000000001,N/A
2017,1,5,9,0,13.5,11.700000000000001,15,0,15,88.68,76.10000000000001,0.12,989,5.800000000000001,N/A
2017,1,5,9,15,13.600000000000001,11.700000000000001,18,0,18,88.19,74.04,0.12,990,5.800000000000001,N/A
2017,1,5,9,30,13.700000000000001,11.700000000000001,19,0,19,87.62,72.08,0.12,990,5.9,N/A
2017,1,5,9,45,13.9,11.5,22,0,22,85.32000000000001,70.25,0.12,990,6,N/A
2017,1,5,10,0,14,11.5,43,0,43,84.77,68.54,0.12,990,6,N/A
2017,1,5,10,15,14.100000000000001,11.5,161,56,183,84.14,66.97,0.12,989,6.1000000000000005,N/A
2017,1,5,10,30,14.200000000000001,11.5,127,0,127,83.60000000000001,65.55,0.12,989,6.2,N/A
2017,1,5,10,45,14.3,11.100000000000001,136,0,136,81.03,64.29,0.12,989,6.300000000000001,N/A
2017,1,5,11,0,14.4,11.100000000000001,145,0,145,80.51,63.2,0.12,989,6.4,N/A
2017,1,5,11,15,14.5,11.100000000000001,193,49,216,79.99,62.29,0.12,989,6.4,N/A
2017,1,5,11,30,14.5,11.100000000000001,199,51,224,79.99,61.57,0.12,989,6.5,N/A
2017,1,5,11,45,14.600000000000001,10.700000000000001,107,0,107,77.32000000000001,61.04,0.12,989,6.5,N/A
2017,1,5,12,0,14.600000000000001,10.700000000000001,211,65,243,77.32000000000001,60.71,0.12,989,6.5,N/A
2017,1,5,12,15,14.700000000000001,10.700000000000001,66,0,66,76.75,60.59,0.12,988,6.5,N/A
2017,1,5,12,30,14.700000000000001,10.700000000000001,195,31,210,76.75,60.660000000000004,0.12,988,6.5,N/A
2017,1,5,12,45,14.700000000000001,10.3,212,75,248,75.13,60.95,0.12,988,6.5,N/A
2017,1,5,13,0,14.700000000000001,10.3,149,0,149,75.13,61.43,0.12,988,6.5,N/A
2017,1,5,13,15,14.700000000000001,10.3,179,22,189,75.13,62.11,0.12,988,6.5,N/A
2017,1,5,13,30,14.700000000000001,10.3,98,0,98,75.13,62.980000000000004,0.12,988,6.5,N/A
2017,1,5,13,45,14.700000000000001,10.200000000000001,76,0,76,74.45,64.03,0.12,988,6.5,N/A
2017,1,5,14,0,14.700000000000001,10.200000000000001,31,0,31,74.45,65.25,0.12,988,6.5,N/A
2017,1,5,14,15,14.600000000000001,10.200000000000001,29,0,29,74.93,66.64,0.12,988,6.4,N/A
2017,1,5,14,30,14.5,10.200000000000001,26,0,26,75.41,68.17,0.12,988,6.300000000000001,N/A
2017,1,5,14,45,14.4,10.200000000000001,23,0,23,76.10000000000001,69.85000000000001,0.12,988,6.1000000000000005,N/A
2017,1,5,15,0,14.200000000000001,10.200000000000001,72,0,72,77.09,71.66,0.12,988,6,N/A
2017,1,5,15,15,14,10.200000000000001,19,0,19,78.09,73.59,0.12,988,5.9,N/A
2017,1,5,15,30,13.8,10.200000000000001,16,0,16,79.11,75.63,0.12,988,5.7,N/A
2017,1,5,15,45,13.600000000000001,10.5,13,0,13,81.51,77.77,0.12,988,5.5,N/A
2017,1,5,16,0,13.3,10.5,10,0,10,83.11,80,0.12,988,5.300000000000001,N/A
2017,1,5,16,15,13.200000000000001,10.5,7,0,7,83.66,82.31,0.12,988,5.300000000000001,N/A
2017,1,5,16,30,13,10.5,5,0,5,84.75,84.68,0.12,988,5.300000000000001,N/A
2017,1,5,16,45,12.8,10.600000000000001,3,0,3,86.66,87.07000000000001,0.12,988,5.4,N/A
2017,1,5,17,0,12.600000000000001,10.600000000000001,0,0,0,87.8,89.41,0.12,988,5.4,N/A
2017,1,5,17,15,12.600000000000001,10.600000000000001,0,0,0,87.8,92.46000000000001,0.12,988,5.5,N/A
2017,1,5,17,30,12.600000000000001,10.600000000000001,0,0,0,87.8,95.11,0.12,988,5.6000000000000005,N/A
2017,1,5,17,45,12.5,10.9,0,0,0,90.19,97.81,0.12,988,5.7,N/A
2017,1,5,18,0,12.5,10.9,0,0,0,90.19,100.56,0.12,988,5.800000000000001,N/A
2017,1,5,18,15,12.600000000000001,10.9,0,0,0,89.61,103.34,0.12,988,5.9,N/A
2017,1,5,18,30,12.600000000000001,10.9,0,0,0,89.61,106.16,0.12,988,6,N/A
2017,1,5,18,45,12.700000000000001,11.4,0,0,0,91.93,109.01,0.12,989,6.1000000000000005,N/A
2017,1,5,19,0,12.700000000000001,11.4,0,0,0,91.93,111.88,0.12,989,6.2,N/A
2017,1,5,19,15,12.8,11.4,0,0,0,91.24,114.78,0.12,988,6.300000000000001,N/A
2017,1,5,19,30,12.9,11.4,0,0,0,90.65,117.7,0.12,988,6.300000000000001,N/A
2017,1,5,19,45,13,11.8,0,0,0,92.54,120.62,0.12,988,6.4,N/A
2017,1,5,20,0,13.100000000000001,11.8,0,0,0,91.94,123.57000000000001,0.12,988,6.5,N/A
2017,1,5,20,15,13.100000000000001,11.8,0,0,0,91.94,126.51,0.12,988,6.6000000000000005,N/A
2017,1,5,20,30,13.200000000000001,11.8,0,0,0,91.34,129.47,0.12,988,6.7,N/A
2017,1,5,20,45,13.200000000000001,12,0,0,0,92.53,132.41,0.12,988,6.800000000000001,N/A
2017,1,5,21,0,13.3,12,0,0,0,91.93,135.36,0.12,988,6.9,N/A
2017,1,5,21,15,13.3,12,0,0,0,91.93,138.29,0.12,988,6.9,N/A
2017,1,5,21,30,13.3,12,0,0,0,91.93,141.19,0.12,988,7,N/A
2017,1,5,21,45,13.3,12,0,0,0,92.02,144.07,0.12,988,7.1000000000000005,N/A
2017,1,5,22,0,13.3,12,0,0,0,92.02,146.9,0.12,988,7.2,N/A
2017,1,5,22,15,13.3,12,0,0,0,92.02,149.67000000000002,0.12,988,7.2,N/A
2017,1,5,22,30,13.200000000000001,12,0,0,0,92.62,152.36,0.12,988,7.300000000000001,N/A
2017,1,5,22,45,13.200000000000001,11.8,0,0,0,91.08,154.94,0.12,988,7.4,N/A
2017,1,5,23,0,13.200000000000001,11.8,0,0,0,91.08,157.37,0.12,988,7.5,N/A
2017,1,5,23,15,13.200000000000001,11.8,0,0,0,91.08,159.58,0.12,988,7.5,N/A
2017,1,5,23,30,13.100000000000001,11.8,0,0,0,91.67,161.5,0.12,988,7.6000000000000005,N/A
2017,1,5,23,45,13.100000000000001,11.200000000000001,0,0,0,88.3,163.02,0.12,988,7.6000000000000005,N/A
2017,1,6,0,0,13,11.200000000000001,0,0,0,88.79,164.04,0.12,987,7.6000000000000005,N/A
2017,1,6,0,15,13,11.200000000000001,0,0,0,88.79,164.45000000000002,0.12,987,7.7,N/A
2017,1,6,0,30,12.9,11.200000000000001,0,0,0,89.37,164.20000000000002,0.12,987,7.7,N/A
2017,1,6,0,45,12.9,10.600000000000001,0,0,0,85.71000000000001,163.32,0.12,987,7.7,N/A
2017,1,6,1,0,12.8,10.600000000000001,0,0,0,86.27,161.9,0.12,987,7.7,N/A
2017,1,6,1,15,12.8,10.600000000000001,0,0,0,86.27,160.07,0.12,987,7.7,N/A
2017,1,6,1,30,12.8,10.600000000000001,0,0,0,86.27,157.92000000000002,0.12,987,7.7,N/A
2017,1,6,1,45,12.8,10.600000000000001,0,0,0,86.27,155.54,0.12,987,7.7,N/A
2017,1,6,2,0,12.600000000000001,9.9,0,0,0,83.84,152.99,0.12,987,7.800000000000001,N/A
2017,1,6,2,15,12.5,9.9,0,0,0,84.39,150.32,0.12,987,7.9,N/A
2017,1,6,2,30,12.5,9.9,0,0,0,84.39,147.57,0.12,987,7.9,N/A
2017,1,6,2,45,12.5,9.3,0,0,0,80.98,144.74,0.12,986,8,N/A
2017,1,6,3,0,12.5,9.3,0,0,0,80.98,141.88,0.12,986,8,N/A
2017,1,6,3,15,12.5,9.3,0,0,0,80.98,138.98,0.12,986,8.1,N/A
2017,1,6,3,30,12.5,9.3,0,0,0,80.98,136.05,0.12,986,8.200000000000001,N/A
2017,1,6,3,45,12.5,8.8,0,0,0,78.02,133.11,0.12,986,8.3,N/A
2017,1,6,4,0,12.5,8.8,0,0,0,78.02,130.16,0.12,986,8.3,N/A
2017,1,6,4,15,12.5,8.8,0,0,0,77.95,127.21000000000001,0.12,985,8.4,N/A
2017,1,6,4,30,12.600000000000001,8.8,0,0,0,77.44,124.26,0.12,985,8.5,N/A
2017,1,6,4,45,12.600000000000001,8.3,0,0,0,75.14,121.31,0.12,985,8.6,N/A
2017,1,6,5,0,12.600000000000001,8.3,0,0,0,75.14,118.38,0.12,985,8.700000000000001,N/A
2017,1,6,5,15,12.600000000000001,8.3,0,0,0,75.14,115.46000000000001,0.12,985,8.700000000000001,N/A
2017,1,6,5,30,12.600000000000001,8.3,0,0,0,75.14,112.56,0.12,985,8.8,N/A
2017,1,6,5,45,12.600000000000001,8,0,0,0,73.76,109.67,0.12,985,8.8,N/A
2017,1,6,6,0,12.5,8,0,0,0,74.24,106.82000000000001,0.12,985,8.8,N/A
2017,1,6,6,15,12.5,8,0,0,0,74.24,103.99000000000001,0.12,985,8.9,N/A
2017,1,6,6,30,12.5,8,0,0,0,74.24,101.19,0.12,985,8.9,N/A
2017,1,6,6,45,12.5,7.9,0,0,0,73.38,98.44,0.12,985,8.9,N/A
2017,1,6,7,0,12.5,7.9,0,0,0,73.38,95.72,0.12,985,9,N/A
2017,1,6,7,15,12.600000000000001,7.9,0,0,0,72.9,93.05,0.12,985,9.1,N/A
2017,1,6,7,30,12.700000000000001,7.9,0,0,0,72.42,89.9,0.12,985,9.200000000000001,N/A
2017,1,6,7,45,12.8,7.7,2,0,2,71.12,87.60000000000001,0.12,985,9.200000000000001,N/A
2017,1,6,8,0,12.9,7.7,4,0,4,70.66,85.2,0.12,985,9.3,N/A
2017,1,6,8,15,13.100000000000001,7.7,5,0,5,69.75,82.82000000000001,0.12,985,9.5,N/A
2017,1,6,8,30,13.3,7.7,6,0,6,68.84,80.49,0.12,985,9.600000000000001,N/A
2017,1,6,8,45,13.5,7.4,7,0,7,66.69,78.24,0.12,985,9.8,N/A
2017,1,6,9,0,13.600000000000001,7.4,13,0,13,66.26,76.07000000000001,0.12,985,9.9,N/A
2017,1,6,9,15,13.8,7.4,16,0,16,65.41,74,0.12,985,10.200000000000001,N/A
